dataSplit,map,shuffle,reduce,dataCombine,dataLocality,networkFault,networkTraffic,CPUusage,Musage,makespan
0.7823075,0.17321958,0.9319898,0.94193506,0.7327094,1,0,0.8876058,0.8728878,0.6502542,0.1655359
0.46517125,0.81218505,0.54222083,0.97076774,0.90957296,0,1,0.30441365,0.31826636,0.90375096,0.73765403
0.52712256,0.77219427,0.6097645,0.9833454,0.9177215,0,1,0.3596994,0.37234625,0.9134726,0.67984146
0.31357828,0.9333309,0.27929333,0.9800006,0.9293826,0,1,0.10164943,0.13602835,0.9413607,0.86789924
0.67944217,0.39311036,0.8275162,0.94077873,0.80205333,1,0,0.7272223,0.7430599,0.7523717,0.3555791
0.5945529,0.46404955,0.8161152,0.9688384,0.8680939,1,0,0.6143607,0.6192341,0.78512824,0.48576602
0.48180914,0.7720682,0.52793473,0.96247464,0.8766174,0,1,0.34310174,0.33478585,0.85929394,0.6550474
0.3048199,0.91490227,0.26977208,0.98089176,0.9574766,0,1,0.087703295,0.1358562,0.944083,0.8890361
0.49393016,0.7465887,0.590115,0.9699121,0.8807897,0,1,0.37828267,0.36836475,0.87499875,0.6857171
0.5635817,0.5738719,0.6963713,0.93083286,0.8439659,1,1,0.4946911,0.49082497,0.7955608,0.5345936
0.66951424,0.4083127,0.8115612,0.94343513,0.82730013,1,0,0.6983852,0.70131534,0.7506283,0.3870888
0.6969959,0.41003367,0.8647938,0.96310174,0.8072962,1,0,0.7561257,0.74189276,0.7860233,0.36904484
0.23656553,0.91146225,0.18982932,0.967762,0.9350611,0,1,0.065892,0.11134951,0.9216262,0.921109
0.22613585,0.949706,0.14829683,0.982202,0.95877385,0,1,0.042813227,0.079356775,0.955524,0.93683374
0.13349926,0.97675556,0.07801248,0.98185915,0.965718,0,1,0.020054761,0.024905901,0.96060765,0.9652069
0.5596857,0.63421,0.68546695,0.97760063,0.9036706,0,1,0.4505024,0.50520027,0.87628,0.59541065
0.3931718,0.8478166,0.48702756,0.9858841,0.95086753,0,1,0.18654901,0.24493936,0.93221086,0.8197161
0.5126045,0.72761595,0.59855306,0.9487951,0.8462804,0,1,0.40261883,0.42634645,0.84932333,0.64686275
0.71280754,0.34671828,0.8766555,0.95464873,0.82723045,1,0,0.7631729,0.7837812,0.760866,0.32803932
0.50551414,0.7868417,0.6231238,0.98902875,0.9230134,0,1,0.3190156,0.33790886,0.92239493,0.6727235
0.5558918,0.48678455,0.7583011,0.9389465,0.804248,1,1,0.6236041,0.6114631,0.7112599,0.5280338
0.70273185,0.39088973,0.86241347,0.95866007,0.820697,1,0,0.7446817,0.740573,0.7693307,0.33315966
0.558954,0.62757415,0.6856518,0.9618571,0.8729797,0,1,0.44650438,0.5377445,0.85513836,0.56309396
0.72077394,0.354942,0.89984924,0.98061705,0.8540646,1,0,0.7877825,0.7600388,0.79910976,0.3132641
0.20540404,0.96374696,0.13184822,0.98540175,0.9603883,0,1,0.035203047,0.05281557,0.9577678,0.9469423
0.28967696,0.95149297,0.25816542,0.9863634,0.95985687,0,1,0.080182284,0.09390553,0.96005154,0.9054184
0.6975124,0.3903344,0.8562055,0.96389633,0.8231036,1,0,0.71428686,0.7379461,0.794541,0.3359168
0.74786276,0.25785556,0.9133323,0.95226985,0.80179566,1,0,0.8382849,0.8356784,0.7169631,0.23170978
0.5394258,0.66436183,0.69555926,0.9746117,0.92248803,0,1,0.419855,0.47487655,0.8732112,0.62585914
0.19768402,0.949267,0.14911109,0.96049017,0.92854893,0,1,0.055322375,0.07264521,0.91914713,0.9309822
0.5476722,0.55618805,0.74360377,0.96517056,0.88886696,1,1,0.5046649,0.55509603,0.8247334,0.5662304
0.47332224,0.7951603,0.54166096,0.9799783,0.9103407,0,1,0.32023597,0.31857294,0.8940628,0.6889833
0.36804006,0.88887763,0.30691558,0.96240544,0.8971099,0,1,0.15410905,0.1789926,0.90726435,0.80558366
0.6215293,0.5231354,0.7790905,0.9748075,0.8556073,1,1,0.60637534,0.5700798,0.8316491,0.4718727
0.34234482,0.9254166,0.3113877,0.98951316,0.94871163,0,1,0.10061858,0.12483313,0.9592633,0.8703883
0.6827265,0.4868578,0.86333513,0.9852017,0.9046574,1,0,0.6945599,0.66193956,0.86538136,0.39157304
0.45650816,0.80756325,0.48937494,0.9689516,0.8954392,0,1,0.2759441,0.282133,0.88626325,0.7190638
0.4253297,0.81890893,0.49465746,0.97818923,0.90909165,0,1,0.25960368,0.2356342,0.905748,0.7582368
0.6946783,0.3487019,0.8620867,0.9335618,0.78200996,1,0,0.75657886,0.7514684,0.7240496,0.32546827
0.8220058,0.21153662,0.9512444,0.97783935,0.8218792,1,0,0.90495044,0.8937777,0.7659655,0.16367072
0.39557707,0.868837,0.33963022,0.9836974,0.9259369,0,1,0.162121,0.18209894,0.9263378,0.80477774
0.49594525,0.71303874,0.5752773,0.9448881,0.87859625,0,1,0.34689087,0.35381824,0.85442907,0.62209207
0.7154752,0.44566497,0.87978613,0.97657,0.87301743,1,0,0.73500586,0.73150015,0.84545636,0.32719648
0.28784004,0.9148857,0.31840754,0.9861494,0.95878226,0,1,0.09313969,0.11779363,0.95185417,0.8921272
0.527562,0.6518429,0.67841655,0.96786225,0.8874462,0,1,0.45981956,0.47854906,0.8512308,0.6298188
0.785798,0.21249327,0.9452679,0.9695637,0.8312657,1,0,0.87749517,0.8644557,0.70898294,0.22801784
0.49041063,0.76955855,0.5742971,0.9716428,0.91429603,0,1,0.32917672,0.3294484,0.90370667,0.6833186
0.47098526,0.6916864,0.5286236,0.9305583,0.8695052,0,1,0.3209976,0.3436206,0.82692134,0.64657784
0.2927224,0.9324223,0.21774375,0.96917033,0.9192554,0,1,0.09606267,0.11710763,0.92774975,0.86565626
0.6250895,0.51320535,0.78954697,0.95876116,0.86144984,1,0,0.61460733,0.6035581,0.8170812,0.45831737
0.57106566,0.6441379,0.67091817,0.9713819,0.85680187,0,1,0.5014012,0.49723104,0.8368089,0.53195745
0.5589976,0.71474713,0.7118559,0.982669,0.93565536,0,1,0.4088396,0.44148415,0.91831166,0.5929476
0.7365832,0.2445167,0.90772384,0.95331335,0.79338,1,0,0.8196226,0.804136,0.70560753,0.24554975
0.3695447,0.90214735,0.35302225,0.9818817,0.93818533,0,1,0.15980086,0.18142743,0.93018985,0.8209492
0.35577068,0.89021754,0.30916494,0.97784215,0.9090231,0,1,0.14369503,0.16701807,0.91274613,0.82696426
0.48194218,0.7007876,0.50099474,0.9329392,0.8135233,0,1,0.32941028,0.34703034,0.8274636,0.6365053
0.7264986,0.31513593,0.8948051,0.96460825,0.80302274,1,0,0.8226015,0.785968,0.7541299,0.29970217
0.39603013,0.8604659,0.3926268,0.97723067,0.91824967,0,1,0.17371571,0.21902807,0.92135346,0.80259526
0.49778646,0.61790985,0.63993526,0.95784986,0.8597789,0,1,0.43864462,0.47092444,0.80444926,0.6044919
0.49401426,0.74614084,0.65628034,0.98494124,0.93333715,0,1,0.37599012,0.39277208,0.90767837,0.7048403
0.5109467,0.65377104,0.60827607,0.95379096,0.85121244,0,1,0.4440491,0.42381713,0.81669503,0.60704666
0.5669787,0.612628,0.719548,0.95019025,0.8739125,1,1,0.5364357,0.5419087,0.83453566,0.51565546
0.6886798,0.3692233,0.86637324,0.97673965,0.8664565,1,0,0.71956915,0.7354625,0.8124158,0.3441015
0.5018346,0.773824,0.5919107,0.97571295,0.90493596,0,1,0.33916232,0.3780224,0.89439243,0.67053676
0.583069,0.49215958,0.7389464,0.91736084,0.7796997,1,0,0.57714564,0.5766101,0.74286026,0.44700423
0.43988872,0.79228014,0.5387986,0.9644934,0.9158401,0,1,0.25235602,0.32811576,0.91151875,0.6849441
0.50076956,0.8099057,0.58274794,0.9698473,0.9116112,0,1,0.3256653,0.32962427,0.9138912,0.7087913
0.42742866,0.8101948,0.4909576,0.9760652,0.9332104,0,1,0.20896536,0.24158117,0.9175903,0.742817
0.7163676,0.31241646,0.8838526,0.9530593,0.7975008,1,0,0.7943183,0.82173914,0.74379265,0.29317823
0.7186118,0.3205078,0.8958674,0.9704624,0.83651704,1,0,0.7957177,0.78723437,0.73417884,0.33248934
0.56859106,0.6150473,0.70845175,0.97338915,0.8833098,0,1,0.504812,0.5070976,0.8524158,0.58871204
0.47599095,0.7383037,0.6254399,0.9654713,0.915818,0,1,0.37705213,0.38705444,0.87247247,0.7060831
0.8281148,0.16013438,0.96052253,0.97719574,0.81674856,1,0,0.9118222,0.91818446,0.7242908,0.1610862
0.50553703,0.7336575,0.5817949,0.98425055,0.9180978,0,1,0.3259499,0.3748673,0.9070615,0.7013666
0.8092074,0.1449649,0.95270956,0.950737,0.7563532,1,0,0.91672254,0.9067014,0.64180326,0.13462129
0.48159766,0.7310587,0.5363329,0.96466357,0.87053746,0,1,0.3620046,0.36029202,0.83878255,0.6499639
0.5883212,0.687724,0.72735447,0.9815004,0.9106169,0,1,0.49146166,0.46074623,0.88936484,0.5603848
0.8151639,0.20462063,0.95386297,0.974557,0.8312659,1,0,0.9022565,0.8976373,0.7592465,0.16277212
0.51454407,0.7151647,0.6237494,0.96348053,0.89890873,0,1,0.37831116,0.39582253,0.8694932,0.6176094
0.5743407,0.5878789,0.6897927,0.9502604,0.84539354,1,1,0.50086355,0.48274362,0.8303592,0.47723007
0.36058038,0.9115062,0.32485175,0.98938954,0.9529444,0,1,0.12385385,0.14551131,0.94664377,0.86253333
0.5818334,0.6931326,0.7428814,0.98433626,0.91272074,0,1,0.46022162,0.49652258,0.9041127,0.5824261
0.44956163,0.7881653,0.5405803,0.96935856,0.928608,0,1,0.26167202,0.3353437,0.91332835,0.72238106
0.6305471,0.6035358,0.78542393,0.973662,0.89997613,1,0,0.58056056,0.59350985,0.8610753,0.4485693
0.33810228,0.86028326,0.30568016,0.9754758,0.9186509,0,1,0.15325922,0.16139342,0.90435666,0.8345268
0.37205073,0.88627154,0.31797016,0.9807919,0.9342188,0,1,0.13736391,0.15729345,0.93299234,0.82602626
0.38029566,0.8536139,0.35948303,0.9549614,0.9045064,0,1,0.19634324,0.2222313,0.893255,0.80175877
0.4361522,0.788099,0.44912556,0.9212751,0.85297525,0,1,0.28047734,0.28774264,0.8566627,0.7144172
0.7261371,0.27951783,0.8921291,0.94750345,0.7787203,1,0,0.816424,0.83933693,0.7282655,0.25524557
0.19828556,0.9689415,0.1426691,0.974202,0.9639375,0,1,0.03911345,0.053566586,0.96194786,0.94417965
0.48380435,0.6737673,0.526136,0.90683186,0.8132816,0,1,0.37882045,0.37926254,0.8116048,0.61031777
0.33712375,0.8903967,0.34128916,0.973351,0.93096757,0,1,0.16388695,0.16407283,0.91559106,0.84366083
0.39611185,0.88278407,0.3439141,0.98107266,0.93533474,0,1,0.17345689,0.19419405,0.925177,0.8064292
0.7565145,0.25576538,0.9158878,0.9477477,0.80881035,1,0,0.8364545,0.8412472,0.7168046,0.22694845
0.80782,0.14569712,0.9574184,0.95256495,0.75280094,1,0,0.9167391,0.916392,0.64222133,0.14602892
0.61754906,0.6897293,0.7611824,0.9900156,0.93804646,0,1,0.48797387,0.5097411,0.92513573,0.54954165
0.5765413,0.69421947,0.70760244,0.9839568,0.89465714,0,1,0.47848338,0.4762919,0.88575166,0.5536693
0.44334018,0.8571951,0.5049236,0.98988783,0.95288765,0,1,0.22343864,0.24803634,0.94063365,0.7705955
0.7906032,0.21211119,0.94182503,0.97343117,0.85168403,1,0,0.8714565,0.8861991,0.7330816,0.2188366
0.6414988,0.5156792,0.7867144,0.9553934,0.8486439,1,0,0.6261789,0.650527,0.8065708,0.4220494
0.77482575,0.19776149,0.93953127,0.95991206,0.7812291,1,0,0.88100576,0.87846595,0.65634906,0.19304825
0.5914898,0.60756874,0.73138267,0.96884394,0.8591194,1,1,0.5219378,0.56518835,0.8434744,0.51395345
0.38118038,0.899965,0.36466867,0.98361784,0.9316746,0,1,0.16210441,0.15987639,0.9327035,0.82977927
0.38374183,0.87292033,0.37063557,0.95798945,0.91098684,0,1,0.17829503,0.20182237,0.90740997,0.79076093
0.82404274,0.12603877,0.96304387,0.9642565,0.7822344,1,0,0.92217475,0.917545,0.6600051,0.12939923
0.7834646,0.23491938,0.9251303,0.9679915,0.81145066,1,0,0.85928947,0.84831566,0.75047666,0.20336707
0.353389,0.8805467,0.28117022,0.9679294,0.8969485,0,1,0.12626283,0.15320341,0.91277987,0.8045412
0.7939103,0.16933629,0.9389161,0.95020145,0.77201724,1,0,0.89918756,0.89972425,0.6645445,0.16564699
0.709628,0.3060711,0.8959741,0.9442566,0.80450577,1,0,0.79436225,0.80611145,0.7254964,0.29947847
0.80418986,0.181934,0.94020313,0.9626328,0.7858912,1,0,0.89049745,0.8843343,0.7051124,0.17252588
0.47573417,0.8040566,0.53629196,0.98677367,0.9306301,0,1,0.26643747,0.2980278,0.92492265,0.71664464
0.33214384,0.89160955,0.34473866,0.97011906,0.9420402,0,1,0.13477702,0.16332828,0.9322547,0.85274357
0.3630975,0.858229,0.4181442,0.9787242,0.9494433,0,1,0.148167,0.22303246,0.9276641,0.8431479
0.5368991,0.6447073,0.6683811,0.94021523,0.8585123,1,1,0.42397735,0.4411336,0.84486777,0.5320101
0.63001317,0.42093447,0.7784001,0.93418235,0.77787733,1,0,0.65297514,0.65439826,0.7305619,0.39758947
0.41586336,0.7751205,0.39484316,0.90781146,0.81846374,0,1,0.27665034,0.28366512,0.81223863,0.71511436
0.33214402,0.90568537,0.31193957,0.97752655,0.93627536,0,1,0.11957487,0.14259881,0.93851566,0.8416694
0.412323,0.8368442,0.42124113,0.97867346,0.91063786,0,1,0.20167977,0.21312322,0.90871656,0.7806834
0.30652004,0.9183046,0.30374792,0.9796803,0.95458573,0,1,0.102287844,0.12780291,0.94361734,0.8693498
0.47556022,0.69960755,0.58820176,0.968012,0.9137022,0,1,0.30432045,0.42854312,0.87532777,0.6989903
0.31442675,0.9186118,0.27105656,0.9808056,0.94823635,0,1,0.096554115,0.13021635,0.9473511,0.87426156
0.64052373,0.42069358,0.8402627,0.952904,0.858961,1,0,0.65226,0.6558021,0.7857878,0.39743838
0.13213949,0.9771497,0.08464847,0.9700943,0.95225954,0,1,0.022515958,0.025154462,0.9533837,0.958166
0.4502754,0.83110845,0.46047017,0.9817952,0.9151136,0,1,0.23512611,0.25706434,0.91657275,0.73218274
0.5349212,0.5931676,0.5839213,0.8947085,0.7693503,0,1,0.47647542,0.47854134,0.7381776,0.53996766
0.37566984,0.83910775,0.4443084,0.9750876,0.9341217,0,1,0.19157176,0.22323513,0.90173775,0.8194669
0.34094802,0.89332557,0.37524858,0.9830917,0.9599962,0,1,0.12774366,0.15868068,0.9422917,0.84335315
0.49627382,0.8021677,0.5472595,0.9823878,0.93741906,0,1,0.3083231,0.34729975,0.9160666,0.7167303
0.5970888,0.60164636,0.7476921,0.96587497,0.88993984,1,1,0.5067909,0.564975,0.8764286,0.47772026
0.43006513,0.80750585,0.47602028,0.95679134,0.9061629,0,1,0.24058202,0.28487858,0.8966342,0.72713846
0.6533692,0.5358977,0.7943718,0.9763953,0.8954034,1,1,0.5947398,0.61505556,0.8651392,0.45785597
0.5017994,0.7269186,0.5343726,0.9701905,0.88962024,0,1,0.3408976,0.3604552,0.8525898,0.68034136
0.6838,0.36360613,0.8306728,0.9397279,0.7819734,1,0,0.7585846,0.7322711,0.6863591,0.34545028
0.348053,0.8656261,0.2770967,0.94536257,0.8833923,0,1,0.15270099,0.17046642,0.87373495,0.8114966
0.22930615,0.92314655,0.18713543,0.9561257,0.90889937,0,1,0.079791516,0.095921576,0.89387757,0.91012734
0.3408379,0.9089411,0.3209425,0.9801071,0.93132675,0,1,0.12031001,0.15859248,0.93661064,0.8575131
0.47933382,0.7044343,0.5310921,0.9195897,0.83983254,0,1,0.35401645,0.38044134,0.82138413,0.65918547
0.6492224,0.31208184,0.8625388,0.9549164,0.81771153,1,0,0.72488594,0.74480367,0.73281604,0.3518434
0.62236726,0.5658048,0.82966155,0.986377,0.93316793,0,1,0.5933067,0.6164607,0.87506545,0.54871655
0.48224923,0.69723535,0.56817716,0.946842,0.8205452,0,1,0.38551217,0.38214764,0.8128585,0.6212686
0.5945851,0.496754,0.7569602,0.9633835,0.86220336,1,1,0.52993745,0.5500558,0.82676315,0.4442502
0.34269238,0.90844166,0.3080005,0.98670834,0.94868505,0,1,0.11742161,0.13368632,0.94841903,0.8506637
0.37837833,0.86643535,0.4083526,0.9785249,0.93877167,0,1,0.15825503,0.19481303,0.9287546,0.8067323
0.52081037,0.6948075,0.61438644,0.9612987,0.84083915,0,1,0.3943588,0.4146069,0.8544905,0.6055749
0.6417339,0.57813287,0.79543144,0.98720866,0.908774,0,1,0.5791873,0.57625294,0.8890132,0.51020503
0.2776935,0.9211441,0.2186327,0.9563718,0.9266841,0,1,0.08411593,0.11109046,0.9260556,0.8837679
0.3585001,0.8975685,0.30747908,0.97548985,0.9156999,0,1,0.15196723,0.16142757,0.91976076,0.84352
0.71590334,0.3865876,0.85511476,0.97404164,0.8407485,1,0,0.7537875,0.73789054,0.80004495,0.35701284
0.68127,0.4010664,0.846401,0.96492976,0.84541595,1,0,0.67492586,0.72330815,0.8136418,0.3665745
0.63849443,0.5489552,0.798997,0.9707394,0.868516,1,0,0.60261315,0.570767,0.8513597,0.4074139
0.59679013,0.5809687,0.7617408,0.9731626,0.85414624,1,1,0.5711468,0.5787061,0.8329709,0.50277144
0.73721594,0.25815958,0.89562213,0.950345,0.7783871,1,0,0.8191865,0.8447924,0.7124995,0.25500455
0.42509818,0.83055145,0.42965108,0.9593957,0.9146624,0,1,0.23057029,0.26652235,0.89979106,0.7684118
0.6320248,0.3684828,0.8035007,0.909593,0.7652631,1,0,0.70238644,0.6761269,0.68014944,0.3826167
0.5589816,0.5378176,0.72460073,0.96568686,0.85928553,1,1,0.491868,0.5488671,0.8282534,0.53601664
0.5414333,0.72438407,0.6540636,0.987505,0.93010217,0,1,0.37719125,0.42583013,0.9192398,0.6329178
0.71650714,0.34265375,0.88864875,0.97093004,0.8305593,1,0,0.8025022,0.7807423,0.74442875,0.28343844
0.5284471,0.7154441,0.6611715,0.9880652,0.93705887,0,1,0.3224954,0.37418982,0.9249834,0.62163115
0.51000345,0.71494794,0.5566437,0.95887953,0.87119573,0,1,0.38377154,0.354855,0.85855776,0.62654865
0.3885785,0.858756,0.4088051,0.97399133,0.93494135,0,1,0.17335546,0.18104458,0.9155868,0.79353476
0.42393556,0.7801905,0.47322738,0.9740067,0.87875074,0,1,0.26959267,0.2783179,0.8755186,0.7560514
0.30086166,0.89236826,0.25968614,0.97154343,0.9278305,0,1,0.108465746,0.14925456,0.9121095,0.887218
0.3992585,0.8059295,0.3804503,0.9371653,0.8614833,0,1,0.23085336,0.24679388,0.8580514,0.7523478
0.66625375,0.52310276,0.84433407,0.9833078,0.9162487,1,0,0.6200895,0.6563007,0.88629997,0.43468156
0.582178,0.6162935,0.7154011,0.9633196,0.8822986,0,1,0.53009826,0.5073348,0.83826005,0.5272433
0.35634363,0.8469521,0.37316978,0.9661938,0.9292082,0,1,0.16217418,0.21083678,0.8991417,0.8267156
0.5181067,0.71429825,0.56128037,0.9510199,0.86703515,0,1,0.39863786,0.37855047,0.8430646,0.6265001
0.48099086,0.775846,0.5678468,0.96503234,0.90132457,0,1,0.29355192,0.29104507,0.90142107,0.65867704
0.4803308,0.8029932,0.61623996,0.9810086,0.9391557,0,1,0.31011322,0.31999388,0.92318445,0.72497934
0.7092021,0.3606679,0.8550847,0.94595295,0.7966931,1,0,0.77290463,0.77947503,0.73250026,0.3238189
0.52692693,0.730164,0.6179173,0.979007,0.9050146,0,1,0.3641986,0.40810505,0.8904846,0.61547136
0.44421712,0.7495563,0.5293922,0.96462667,0.91257113,0,1,0.29353932,0.33877602,0.8869151,0.70638067
0.19067515,0.96728915,0.12435465,0.98190784,0.9670539,0,1,0.03401017,0.05616419,0.95958215,0.95330095
0.45926732,0.8050855,0.60444677,0.9890034,0.9437584,0,1,0.27233812,0.300402,0.92421323,0.7548231
0.42054805,0.8187929,0.42902568,0.9380704,0.8627573,0,1,0.26988235,0.28662658,0.86192316,0.74528563
0.4160104,0.80861694,0.45364305,0.92985576,0.8798977,0,1,0.24499711,0.28314438,0.87672764,0.7141481
0.7043491,0.4038052,0.8608888,0.9625928,0.8584233,1,0,0.74892193,0.74159604,0.79185694,0.3347142
0.37114826,0.82636994,0.47516528,0.9739091,0.93863124,0,1,0.1993977,0.22600454,0.90348893,0.8115902
0.36048612,0.8807062,0.34300512,0.9808133,0.92765087,0,1,0.15277922,0.18308266,0.9228494,0.8442066
0.19469112,0.9693596,0.1244909,0.9766717,0.9438323,0,1,0.037512,0.06385611,0.952108,0.94095653
0.19941588,0.97057635,0.14451203,0.98495495,0.96300864,0,1,0.03285622,0.054129962,0.96967894,0.94654447
0.6600943,0.37944058,0.81038356,0.9439601,0.79011613,1,0,0.69443995,0.7202471,0.76255095,0.37202516
0.39846882,0.85868156,0.38724697,0.9436994,0.8759978,0,1,0.21525253,0.24411438,0.890358,0.7838577
0.5535041,0.6034187,0.67389524,0.9628504,0.8811926,0,1,0.46545804,0.4665615,0.8207918,0.5592099
0.48549888,0.7571805,0.57210207,0.96591085,0.9135372,0,1,0.3076918,0.3062898,0.8914151,0.6525354
0.29612678,0.9123001,0.2460823,0.9852892,0.95744336,0,1,0.076915674,0.12737186,0.9453315,0.89947826
0.6574868,0.4900379,0.8123243,0.9673712,0.86755264,1,0,0.634428,0.64994484,0.84227127,0.4064135
0.8097057,0.17193414,0.95503473,0.9626799,0.78761154,1,0,0.9117856,0.9004056,0.67046726,0.1612391
0.34678474,0.8788587,0.37019536,0.97643447,0.92959166,0,1,0.17655227,0.19499773,0.9090354,0.834648
0.6452152,0.58775055,0.79159254,0.97790885,0.8881739,1,1,0.5874404,0.59975046,0.86698276,0.45024484
0.53063285,0.72901654,0.616994,0.9601539,0.8723142,0,1,0.41341138,0.42188218,0.8652072,0.5916839
0.12253647,0.9844059,0.071174935,0.98331606,0.96498036,0,1,0.017416224,0.023544168,0.9660011,0.9697302
0.5092279,0.7729142,0.5694548,0.9661682,0.87409836,0,1,0.34930462,0.39429656,0.8869006,0.6692528
0.34785908,0.8669448,0.36509904,0.9710245,0.9077795,0,1,0.16771266,0.20058005,0.89935535,0.82689756
0.5895923,0.5845361,0.744534,0.9737787,0.8774689,1,1,0.5371391,0.53776646,0.83259976,0.51383007
0.66634935,0.48136607,0.81778204,0.95722735,0.82694715,1,0,0.69089895,0.68779564,0.7995769,0.38037607
0.2482481,0.9571632,0.1967873,0.9808991,0.95648813,0,1,0.056463502,0.06764093,0.9574684,0.92036605
0.6395249,0.4569363,0.81903976,0.9548767,0.8552854,1,0,0.641083,0.6268424,0.79216033,0.39741427
0.3019662,0.93391913,0.25218725,0.97769564,0.95462334,0,1,0.100552656,0.116605,0.9439142,0.88154274
0.72814846,0.32556787,0.88137347,0.96955913,0.831311,1,0,0.77444476,0.75334084,0.77369267,0.29178286
0.28233954,0.9568576,0.23008823,0.9879925,0.9591028,0,1,0.068611085,0.07603852,0.96227545,0.9035868
0.47009113,0.7684482,0.5577585,0.9799309,0.9338971,0,1,0.26539072,0.33564326,0.9129002,0.72385955
0.42079598,0.83352613,0.48924923,0.9734474,0.9202689,0,1,0.22869872,0.21479885,0.920103,0.7376849
0.57808703,0.54850805,0.72767997,0.96717316,0.8439382,1,1,0.519224,0.5395609,0.82873315,0.53193444
0.2635495,0.9407547,0.21539779,0.97047865,0.94933975,0,1,0.07082083,0.085005015,0.9468574,0.8989538
0.6831507,0.42192686,0.8550026,0.9685495,0.84722817,1,0,0.71448976,0.70234233,0.79802656,0.38341793
0.5006579,0.6952532,0.62168723,0.959368,0.8798447,0,1,0.40274528,0.4605189,0.84522253,0.6519405
0.24172683,0.938548,0.17778154,0.9476648,0.92857635,0,1,0.065120466,0.08190671,0.92756045,0.89954424
0.61166614,0.5616481,0.74648625,0.9659293,0.86846715,1,1,0.55362874,0.56755507,0.8411371,0.47052422
0.6844843,0.46914774,0.8363415,0.9714294,0.8617207,1,0,0.6744344,0.71498257,0.84125113,0.3811649
0.31391525,0.93849957,0.2594382,0.98282516,0.9494323,0,1,0.094316915,0.09997566,0.9506936,0.8709911
0.49155524,0.79801553,0.5350867,0.9759981,0.90639096,0,1,0.2927604,0.36317948,0.91244507,0.69707286
0.6164265,0.58136845,0.8120497,0.97939587,0.9149432,1,0,0.54358476,0.58164775,0.8955645,0.44930655
0.2519136,0.925649,0.24599683,0.983547,0.95887804,0,1,0.069574185,0.10776527,0.9407945,0.9221855
0.7536468,0.3010519,0.91507834,0.97030056,0.8300882,1,0,0.8355496,0.80573434,0.7790422,0.2739238
0.28907126,0.8966466,0.26324946,0.9543934,0.92322636,0,1,0.11481899,0.11511839,0.90898174,0.8607472
0.64721143,0.54106224,0.7945837,0.9770118,0.89446837,1,1,0.61279744,0.6230419,0.8546701,0.4588334
0.33498117,0.92215073,0.29815772,0.9848037,0.95248085,0,1,0.110537335,0.13382068,0.94810283,0.8621478
0.45047733,0.7565135,0.47382155,0.9237384,0.855054,0,1,0.3048642,0.30060112,0.83387184,0.68692917
0.749783,0.33455956,0.894903,0.9616237,0.8104752,1,0,0.819076,0.80257106,0.7722247,0.2552769
0.45934004,0.878253,0.5080244,0.98807156,0.938918,0,1,0.22531651,0.29227993,0.9458261,0.74712116
0.58151114,0.6831608,0.70654356,0.98096514,0.90448606,0,1,0.45757005,0.48585275,0.8992518,0.5899696
0.50681716,0.7725697,0.6480155,0.984847,0.9434263,0,1,0.32177174,0.3695722,0.9313247,0.67914563
0.6057954,0.6318256,0.7402545,0.9763656,0.9032039,0,1,0.52797353,0.5504931,0.8724732,0.5250836
0.552135,0.66147286,0.6900116,0.96469873,0.8594221,0,1,0.43693888,0.4887165,0.8645532,0.5820269
0.71371204,0.38233212,0.87279373,0.95375997,0.81732583,1,0,0.77876693,0.75925314,0.77535343,0.31741217
0.5664236,0.61991304,0.69838005,0.9706123,0.85454714,0,1,0.506184,0.5052724,0.83722395,0.5724787
0.4142176,0.7930623,0.49454942,0.9685356,0.9240273,0,1,0.23140012,0.29399738,0.89747393,0.7645847
0.43203187,0.80973536,0.47172195,0.96400136,0.90431565,0,1,0.23820458,0.2722231,0.90170383,0.72863525
0.43151072,0.8724692,0.41450638,0.97929484,0.90858114,0,1,0.2143605,0.24161845,0.92519283,0.76745194
0.79582036,0.28578818,0.935108,0.98043764,0.872916,1,0,0.84937954,0.84046847,0.82247597,0.20897472
0.4259088,0.8691003,0.5092258,0.98045856,0.93818647,0,1,0.21422736,0.23295209,0.93630123,0.7953512
0.38494328,0.88116,0.3770894,0.9805717,0.92166966,0,1,0.1819809,0.1765917,0.91638637,0.8168988
0.3748013,0.8892988,0.34936583,0.9775689,0.91792566,0,1,0.15432985,0.2024588,0.92270404,0.81291956
0.6461329,0.5641732,0.7710141,0.96604615,0.84740824,1,1,0.6298288,0.62878287,0.84739745,0.47734734
0.64027363,0.50491947,0.7403376,0.954808,0.83400136,1,0,0.60341376,0.61433744,0.77973884,0.44267008
0.49328828,0.79570913,0.53943753,0.9815829,0.90533596,0,1,0.30106634,0.30318937,0.90617615,0.6988844
0.2831309,0.9236278,0.23003753,0.9608085,0.9201382,0,1,0.09987394,0.10597467,0.9157635,0.88077515
0.64169174,0.5713884,0.8147962,0.9788496,0.90095705,1,1,0.61879617,0.64391255,0.8749428,0.4726625
0.5503553,0.5776048,0.71004426,0.9755467,0.88753897,0,1,0.47806272,0.4710242,0.8628361,0.54145956
0.44156232,0.7961137,0.50036377,0.9754598,0.9202674,0,1,0.26491827,0.30457246,0.8985093,0.761025
0.30682194,0.90930325,0.3644247,0.9876542,0.96614194,0,1,0.09879976,0.1444186,0.95251906,0.88085574
